0	77.54210663
1.90839684	79.76927185
3.81679368	83.49401855
5.72519064	89.93731689
7.63358736	92.19402313
9.54198456	93.39224243
11.45038128	100.68774414
13.358778	99.73010254
15.26717472	100.25047302
17.17557144	102.18626404
19.08396912	102.38270569
20.99236488	101.03191376
22.90076256	101.05521393
24.80915833	101.64237213
26.717556	100.64715576
28.62595177	100.3373642
30.53434944	98.12537384
32.44274521	101.18857574
34.35114288	101.56355286
36.25954056	100.79395294
38.16793823	99.60629272
40.07633209	97.53604126
41.98472977	96.36580658
43.89312744	94.85199738
45.80152512	92.01087952
47.70992279	88.23246765
49.61831665	85.06816864
51.52671432	83.38240051
53.435112	82.82135773
55.34350967	83.72325134
57.25190353	83.75376892
59.16030121	84.9854126
61.06869888	85.03123474
62.97709656	83.53968811
64.88549042	82.66781616
66.79389191	82.60124207
68.70228577	81.00363159
70.61067963	79.52668762
72.51908112	76.62615967
74.42747498	72.58784485
76.33587646	72.14961243
78.24427032	71.19213104
80.15266418	69.17873383
82.06106567	68.11735535
83.96945953	67.92637634
85.87786102	66.8141861
87.78625488	66.49563599
89.69464874	66.57510376
91.60305023	66.13160706
93.51144409	66.05783081
95.41984558	65.65023804
97.32823944	65.75106812
99.2366333	65.14906311
101.14503479	65.30487823
103.05342865	64.92926025
104.96182251	64.93424988
106.870224	64.72743225
108.77861786	64.52609253
110.68701935	64.31092834
112.59541321	64.32389069
114.50380707	64.1763916
116.41220856	63.95890808
118.32060242	63.81496048
120.22900391	63.6036377
122.13739777	63.61261368
124.04579163	63.2771492
125.95419312	63.25407028
127.86258698	63.14974976
129.77098083	62.93004608
131.67938232	62.80986786
133.58778381	62.67617798
135.49617004	62.67170334
137.40457153	62.43200684
139.31297302	62.47673798
141.22135925	62.31637955
143.12976074	62.31774139
145.03816223	62.1015892
146.94656372	62.10429382
148.85494995	61.93592453
150.76335144	61.97559357
152.67175293	61.73984528
154.58013916	61.76161194
156.48854065	61.48988342
158.39694214	61.52687073
160.30532837	61.41342926
162.21372986	61.34283447
164.12213135	61.29340744
166.03051758	61.33373642
167.93891907	61.11400986
169.84732056	60.89660645
171.75572205	61.02038956
173.66410828	60.85509491
175.57250977	60.67522049
177.48091125	60.84459305
179.38929749	60.64995193
181.29769897	60.67079544
183.20610046	60.54301453
185.11448669	60.41971588
187.02288818	60.21644592
188.93128967	60.35558319
190.83969116	60.23154831
192.74807739	60.08691406
194.65647888	60.14697647
196.56488037	59.93100739
198.4732666	59.94392395
200.38166809	59.86355591
202.29006958	59.77996445
204.19845581	59.69550323
206.1068573	59.58584595
208.01525879	59.62974167
209.92364502	59.49356842
211.83204651	59.51381683
213.740448	59.41474915
215.64884949	59.43221664
217.55723572	59.35426712
219.46563721	59.38645935
221.3740387	59.26219177
223.28242493	59.24710846
225.19082642	59.25243759
227.09922791	59.21787262
229.00761414	59.17232132
230.91601563	59.1774559
232.82441711	59.13676453
234.7328186	59.09504318
236.64120483	59.10575867
238.54960632	59.0698204
240.45800781	59.03772736
242.36639404	59.04281616
244.27479553	59.02026367
246.18319702	59.0163269
248.09158325	59.00699615
250	59.02360535
